date,Open,High,Low,Final,Volume,Close
2022-02-22,18580,18670,18580,18320,1078403,18670
2022-02-23,18910,19230,18230,19170,2298430,19230
2022-02-26,19080,19950,18400,19150,921697,18460
2022-02-27,18440,20100,18250,19660,1255072,20100
2022-02-28,20610,20640,19880,20570,2194656,20640
2022-03-02,21210,21590,20800,21470,2267329,21400
2022-03-09,21100,21490,20120,20900,1218870,21210
2022-03-12,21000,21100,19860,20370,1158162,20200
2022-03-13,19850,21180,19450,20460,554256,20700
2022-03-14,21350,21350,20110,20550,527240,21200
2022-03-15,20570,21130,20400,20580,196501,21000
2022-03-16,20220,21100,20220,20600,166143,21040
2022-03-19,21240,21620,21000,20680,151155,21150
2022-03-26,20600,21000,20450,20680,145969,20900
2022-03-27,20310,20980,20310,20690,218965,20850
2022-03-28,20530,21720,20530,21160,846196,21720
2022-03-29,21830,22200,21640,21520,731993,22200
2022-03-30,21350,22590,21350,22120,1194091,22590
2022-04-03,21730,23200,21730,22280,674609,23200
2022-04-04,23330,23390,22610,23180,1498618,23390
2022-04-05,24320,24330,23800,23540,649672,24280
2022-04-06,24700,24700,23700,23740,531742,23890
2022-04-09,24500,24710,22570,24030,890691,24490
2022-04-10,24610,24610,23810,24040,590161,23980
2022-04-11,24030,24030,23060,23960,286624,23440
2022-04-12,23450,24590,22900,23950,623638,23340
2022-04-13,23780,24100,22880,23880,625304,23560
2022-04-16,24340,24980,23780,24080,533353,24410
2022-04-17,24200,25260,23820,24510,1075606,25100
2022-04-18,25070,25700,24820,24760,701882,24840
2022-04-19,25500,25500,24020,24740,491956,24500
2022-04-20,24000,24690,24000,24690,241254,24620
2022-04-24,24190,25000,24070,24640,303736,24200
2022-04-25,24010,24500,23750,24510,544517,24470
2022-04-26,23770,24770,23770,24510,363327,24120
2022-04-27,23810,24980,23810,24530,388735,24840
2022-04-30,25000,25100,23840,24560,388415,24740
2022-05-01,24580,24840,24390,24610,470865,24640
2022-05-02,24500,24780,24230,24570,271890,24350
2022-05-07,24300,24400,23700,24460,529627,24060
2022-05-08,25500,25500,24470,24530,332701,24910
2022-05-09,24910,24910,23750,24450,305621,23850
2022-05-10,23520,24400,23300,24290,434061,24170
2022-05-11,24530,25300,24200,24470,542135,24800
2022-05-14,25350,25400,24800,24590,387906,24930
2022-05-15,24330,25010,24020,24560,335403,24640
2022-05-16,23800,24570,23800,24460,438358,24200
2022-05-17,24970,24970,23500,24230,750229,23740
2022-05-18,23310,24500,23310,24240,549503,24350
2022-05-21,24590,24600,23720,24300,455688,24550
2022-05-22,24940,24940,24040,24320,169746,24500
2022-05-23,24800,24800,23310,24260,328842,24760
2022-05-24,24590,24600,23400,24200,273010,24070
2022-05-25,24320,24380,23830,24210,267863,24200
2022-05-28,23700,24000,23120,24120,301821,23250
2022-05-29,23250,24070,23030,24040,339899,23640
2022-05-30,24000,24490,23060,24050,366424,24400
2022-05-31,23570,24460,23570,24070,377681,23780
2022-06-01,23460,24080,23450,24020,595691,23700
2022-06-08,24500,25220,24040,24570,1422269,25100
2022-06-11,24610,25470,24610,24710,704905,25130
2022-06-12,25030,25200,24850,24790,397380,24980
2022-06-13,24610,25000,24610,24810,243185,24770
2022-06-14,24770,24770,24050,24680,419999,24240
2022-06-15,23870,25000,23860,24640,502016,24500
2022-06-18,24290,25350,23920,24630,406098,25000
2022-06-19,24650,25250,24260,24650,257407,24270
2022-06-20,24000,25000,24000,24610,360796,24510
2022-06-21,24700,25000,24500,24620,423094,24500
2022-06-26,24800,25590,24000,24700,340873,25000
2022-06-27,24430,25200,24400,24740,388476,24710
2022-06-28,24710,24800,24320,24730,323523,24670
2022-06-29,24500,24990,23600,24650,394200,24800
2022-07-02,24980,25000,24370,24660,246425,24600
2022-07-03,24500,25000,24430,24650,336715,24720
2022-07-04,24720,25000,24350,24660,169745,24650
2022-07-05,24330,25000,24330,24660,251021,24500
2022-07-06,24550,24700,24050,24620,147540,24200
2022-07-09,24790,24790,23820,24580,179809,24080
2022-07-11,24180,24520,23500,24510,271937,24300
2022-07-12,24580,25000,24500,24620,617121,24980
2022-07-13,24610,24980,24320,24610,393235,24600
2022-07-19,24610,25580,24610,24870,764669,25170
2022-07-20,25920,25920,24980,24980,368296,25450
2022-07-23,24960,26120,24960,25270,509362,26090
2022-07-24,26110,26530,26110,26500,1890745,26530
2022-07-25,27390,27820,26750,27780,2353860,27270
2022-07-26,27850,28000,26600,27250,1301009,27720
2022-07-27,26720,28000,26720,27320,350839,27920
2022-07-30,28000,28170,26800,27340,542328,27390
2022-07-31,27040,27120,26420,27200,437677,26460
2022-08-01,26930,27990,26460,27140,542215,27230
2022-08-02,27340,27340,26660,27080,526283,27000
2022-08-03,27800,27900,27160,27290,2300765,27710
2022-08-06,27990,28650,27380,28370,1759556,28650
2022-08-09,29160,29690,28800,29050,1250630,29580
2022-08-10,29100,29700,28990,29150,599147,29200
2022-08-13,29770,30200,28830,29340,618495,29510
2022-08-14,28340,29880,28020,29310,508605,29350
2022-08-15,28650,29400,28650,29270,640283,29320
2022-08-16,29350,29350,28850,29250,227667,29200
2022-08-17,28510,29580,28510,29280,516906,29450
2022-08-20,29580,30320,28890,29510,609422,30200
2022-08-21,30000,30980,30000,30710,1570700,30980
2022-08-22,32000,32240,31140,31900,1467754,32240
2022-08-23,33300,33490,32610,33450,2158491,33490
2022-08-24,34500,34800,33090,33920,1818835,33550
2022-08-27,33150,35600,33150,34490,1652139,34500
2022-08-28,33610,34320,33000,34250,426409,33500
2022-08-29,33200,33790,32700,33680,1143418,33010
2022-08-30,33830,34000,32880,33700,689756,33940
2022-08-31,32770,34000,32770,33530,998441,33780
2022-09-03,32750,32900,31880,33290,335972,32110
2022-09-04,31870,33300,31630,32800,1046325,31670
2022-09-05,32300,32850,32000,32740,540661,32650
2022-09-06,31760,32740,31760,32650,476829,32740
2022-09-07,32980,33490,32210,32840,860937,33140
2022-09-10,32850,33000,32000,32800,184973,32500
2022-09-11,32150,33200,32150,32780,574821,32750
2022-09-12,32750,34380,32280,33440,1434719,33120
2022-09-13,33150,34260,33150,33620,946943,33480
2022-09-14,33630,34500,31950,33340,2217137,32010
2022-11-12,11660,11660,11660,11660,7256364,11660
2022-11-13,12240,12240,11970,12220,10828146,12240
2022-11-14,12250,12480,11800,12170,3760205,12140
2022-11-15,12140,12190,11700,12050,2820476,11710
2022-11-16,12000,12100,11510,11910,5101259,12050
2022-11-19,11910,12070,11320,11420,6447551,11460
2022-11-21,11990,11990,11530,11510,1201219,11750
2022-11-22,11810,11960,11390,11520,1312349,11690
2022-11-23,11530,11810,11530,11560,2112549,11640
2022-11-26,11640,11890,11600,11580,1018215,11650
2022-11-27,11650,11790,11560,11590,2277932,11570
2022-11-28,11520,11740,11350,11580,683083,11420
2022-11-29,11350,11720,11310,11580,875977,11540
2022-11-30,11340,11600,11340,11570,649231,11570
2022-12-03,11680,11680,11360,11550,823081,11390
2022-12-04,11550,11550,11120,11490,1029583,11270
2022-12-05,11390,11650,11120,11490,9366616,11460
2022-12-06,11470,11690,11160,11490,969224,11580
2022-12-07,11650,11800,11500,11520,1310991,11700
2022-12-10,11710,11710,11390,11520,749631,11400
2022-12-11,11590,11600,11150,11490,1110826,11390
2022-12-12,11300,11760,11240,11500,1409872,11610
2022-12-13,11550,11970,11550,11670,3174526,11600
2022-12-14,11550,11890,11400,11630,1753037,11640
2022-12-17,11420,11570,11420,11610,656169,11460
2022-12-18,11410,11630,11410,11570,2133626,11440
2022-12-19,11400,11670,11390,11560,741572,11480
2022-12-20,11640,11830,11430,11610,1717949,11620
2022-12-21,11440,11750,11440,11610,1067926,11650
2022-12-24,11440,12190,11440,12020,5410167,12190
2022-12-25,12620,12620,12590,12620,5496292,12620
2022-12-26,12950,13250,12740,13100,7783568,13250
2022-12-28,13750,13750,13440,13750,7632880,13730
2022-12-31,13990,13990,13070,13620,3758304,13430
2023-01-01,13000,13780,13000,13550,1982695,13320
2023-01-02,13690,13690,13270,13550,3306677,13560
2023-01-03,13750,14220,13380,14080,5935923,13880
2023-01-04,14150,14150,13510,14050,551726,13790
2023-01-07,13750,14650,13500,14140,3923247,13900
2023-01-08,13770,14200,13770,14030,2756142,13830
2023-01-09,13960,13960,13580,13920,1887961,13660
2023-01-10,13850,14450,13750,14030,3100844,13880
2023-01-11,14150,14150,13750,14010,914973,13860
2023-01-14,13800,14200,13710,14000,1376556,14150
2023-01-16,14150,14700,14150,14590,5122276,14700
2023-01-17,14880,15090,14370,14610,2044574,14410
2023-01-18,14400,14740,14400,14600,818151,14480
2023-01-21,15000,15000,13870,14400,2071641,14260
2023-01-22,14050,14250,13680,14140,2469002,13980
2023-01-23,14360,14360,13540,14090,1091541,13680
2023-01-24,14100,14100,13650,14040,838880,13730
2023-01-25,13530,13890,13350,13940,893925,13480
2023-01-28,13410,13710,13340,13840,1054208,13360
2023-01-29,13340,13340,13150,13550,2274434,13160
2023-01-30,13180,13980,12890,13550,2138787,13700
2023-01-31,14090,14090,12950,13490,1766256,13320
2023-02-01,13650,13650,13050,13460,628149,13290
2023-02-05,13440,13440,12860,13410,560994,13030
2023-02-06,12920,13200,12900,13370,630539,13020
2023-02-07,13120,13400,12840,13350,694939,13020
2023-02-08,13030,13050,12760,13250,1130763,12830
2023-02-12,12820,13620,12690,13190,1134325,12810
2023-02-13,12900,13370,12650,13160,698060,12810
2023-02-14,13130,13130,12510,13080,905094,12790
2023-02-15,12900,12920,12590,13050,502530,12700
2023-02-20,13690,13700,13450,13220,1533163,13600
2023-02-21,13700,13880,13200,13530,2846786,13450
2023-02-22,13880,13950,13470,13560,1315281,13790
2023-02-25,13800,14230,13800,13930,3136172,14230
2023-02-26,14620,14620,14200,14610,15794848,14620
2023-02-27,15310,15310,14660,15020,8220355,15190
2023-02-28,15200,15770,14930,15660,8179397,15770
2023-03-01,16000,16000,15300,15640,1683493,15350
2023-03-04,15800,15800,14970,15450,2175277,15080
2023-03-05,15220,15880,15000,15490,1858925,15490
2023-03-06,15020,15790,15020,15480,716180,15300
2023-03-07,15150,16250,15150,15850,4138966,15940
2023-03-14,15700,16470,15610,15670,854200,15750
2023-03-15,14920,16400,14900,15880,3375353,16250
2023-03-18,15840,16670,15840,16410,4562732,16670
2023-03-19,16970,17210,16580,16520,1256130,16740
2023-03-25,16710,16950,16170,16540,1034611,16520
2023-03-26,16400,17200,16210,16570,736266,16350
2023-03-27,16300,17200,16300,16590,1394210,16560
2023-03-28,16980,16980,16310,16600,2397095,16840
2023-03-29,16960,17200,16450,16790,18663218,17100
2023-04-03,16810,17620,16810,17350,6098305,17620
2023-04-04,18210,18210,17870,18170,5140936,18210
2023-04-05,18800,19070,18250,18990,6542193,19070
2023-04-08,19870,19930,19250,19690,4265402,19850
2023-04-09,19850,20390,19000,19660,2520359,19440
2023-04-10,19050,19700,18680,19460,2299228,18890
2023-04-11,18660,19990,18660,19450,2573393,19160
2023-04-15,19660,20420,19600,20000,3178673,20420
2023-04-16,20600,21000,20250,20520,2775119,21000
2023-04-17,21540,21540,20570,20650,1468440,21060
2023-04-18,20830,21680,20820,21210,3472104,21680
2023-04-19,21690,22270,21690,21990,3786656,22270
2023-04-24,23000,23080,22010,22480,2958779,23080
2023-04-25,23580,23600,23080,23480,4074664,23550
2023-04-26,23480,24650,23480,24510,5251794,24650
2023-04-29,24740,25730,24740,25510,3666890,25730
2023-04-30,26700,26780,26400,26260,2499264,26780
2023-05-01,27540,27540,25160,26240,4159499,26000
2023-05-02,27200,27200,26000,26560,11162508,26250
2023-05-03,26000,27450,26000,26630,4294183,26010
2023-05-06,26000,26990,25500,26460,7918570,25860
2023-05-07,26000,26550,25140,25640,3376108,25140
2023-05-08,24360,24360,24360,25170,1365521,24360
2023-05-09,23920,24720,23920,24030,3900347,24150
2023-05-10,24390,25230,22900,24610,4108070,23960
2023-05-15,25840,25840,25840,25840,6084278,25840
2023-05-17,26170,26170,25140,25720,1676314,25630
2023-05-22,26000,26800,25500,25930,2554304,25550
2023-05-23,26300,26680,25060,26030,2335421,25160
2023-05-24,24810,25630,24730,25350,2199040,24740
2023-05-27,25000,25860,24090,24780,3355040,25100
2023-05-28,25000,25000,23600,24630,1530957,24200
2023-05-29,24200,25290,23570,24520,4678776,23930
2023-05-30,23660,24990,23660,24800,5182160,24300
2023-05-31,24500,24980,24000,24720,1195025,24250
2023-06-03,24000,25000,23580,24560,1243809,23890
2023-06-06,23850,25060,23720,24580,2343522,24200
2023-06-07,23910,24660,23910,24470,2079070,24350
2023-06-10,25060,25060,23500,24260,1066525,23520
2023-06-11,24180,24470,23620,24260,2727514,24250
2023-06-12,24130,25000,23550,24340,2055458,23620
2023-06-13,24100,24700,24050,24340,797455,24300
2023-06-14,24160,25450,23880,24660,1582455,25050
2023-06-17,25230,25400,24540,24760,951221,25090
2023-06-18,24850,25100,23530,24510,1452335,24580
2023-06-19,23780,24590,23760,24440,835471,24180
2023-06-20,23710,24480,23710,24400,722180,24120
2023-06-21,24120,24510,23680,24300,1275763,23770
2023-06-24,24440,24500,23490,24160,1430972,23500
2023-06-25,24150,24990,23920,24230,1405600,23920
2023-06-26,23920,24620,23840,24250,1285828,24270
2023-06-27,24840,24840,23830,24240,417790,24500
2023-06-28,24500,24500,23870,24240,166582,24210
2023-07-01,24010,24300,23890,24220,316105,23950
2023-07-02,23850,24300,23850,24210,225749,24000
2023-07-03,24000,25380,24000,24610,1845067,25350
2023-07-04,25410,25840,25190,25830,12050212,25840
2023-07-05,25860,27120,25860,26910,8759567,27120
2023-07-08,28250,28250,27160,28160,9653944,27950
2023-07-09,28600,28600,26760,27290,4907045,26830
2023-07-10,27470,28000,26810,27400,2509940,26850
2023-07-11,27840,27840,26400,27250,2323055,26530
2023-07-12,27350,27460,26330,27020,1714130,26920
2023-07-15,26600,28200,26600,27540,3019085,27500
2023-07-16,28000,28300,26320,27400,1505321,26680
2023-07-17,27600,27600,26230,26850,2235544,26450
2023-07-18,27000,27700,26700,27250,4308218,27460
2023-07-19,28000,28450,27500,28000,3511742,27800
2023-07-30,15570,15870,14730,15240,2994404,15580
2023-07-31,15790,16000,15480,15770,12438565,16000
2023-08-01,16550,16550,16420,16230,4997528,16550
2023-08-07,17000,17040,16650,16760,7352642,16840
2023-08-08,17100,17100,16200,16700,1317333,16350
2023-08-09,16370,17000,16330,16710,1232807,16740
2023-08-12,16960,16960,15900,16630,1124644,16330
2023-08-13,16000,16840,15880,16600,1060048,16760
2023-08-14,16800,17120,16390,16640,1826041,16660
2023-08-15,17130,17130,16430,16630,775217,16540
2023-08-16,16900,16900,16150,16590,749652,16300
2023-08-19,16590,16590,15900,16530,814198,15960
2023-08-20,16250,16280,15720,16460,1070796,16240
2023-08-21,16200,17190,16200,16520,1075552,16680
2023-08-22,16540,16600,15820,16500,443343,16200
2023-08-23,16010,16500,15870,16400,1927499,16360
2023-08-26,16360,16950,16100,16400,2618701,16200
2023-08-27,16400,16660,15990,16340,5490421,16160
2023-08-28,16300,16480,15690,16160,3013819,15690
2023-08-29,16190,16200,15490,16010,2479892,15580
2023-08-30,15970,16290,15310,15820,3059116,15680
2023-09-02,15680,15810,15200,15700,1898880,15290
2023-09-03,15250,16190,15200,15770,4649446,15880
2023-09-04,16000,16110,15760,15810,2334294,15770
2023-09-05,16290,16290,15910,15920,2825830,15990
2023-09-09,16030,16160,15600,15920,1086045,15690
2023-09-10,16000,16170,15620,15900,1446115,15620
2023-09-11,16140,16150,15390,15810,1813168,15540
2023-09-12,15900,15930,15400,15790,1671081,15860
2023-09-13,15900,16250,15840,16010,4936767,16090
2023-09-17,15900,16250,15820,16000,1268601,15880
2023-09-18,15710,16180,15710,15990,1996193,15800
2023-09-19,15710,16180,15630,15980,246012,15980
2023-09-20,16080,16280,15750,15980,670497,15890
2023-09-23,15690,16000,15680,15970,668922,15750
2023-09-25,15610,15900,15470,15880,1547997,15840
2023-09-26,15960,16100,15350,15760,2340217,15400
2023-09-27,15330,15800,15060,15500,3783233,15160
2023-09-30,15480,15600,14880,15390,2216511,14960
2023-10-01,15010,15010,14630,14950,4857796,14630
2023-10-02,14630,15300,14610,15010,3015505,15230
2023-10-04,15020,15250,14920,15010,749502,15070
2023-10-07,15100,15100,14360,14960,1389248,14530
2023-10-08,14460,14560,14220,14820,1827769,14290
2023-10-09,14780,15050,14280,14790,1694643,14720
2023-10-10,14980,14990,14480,14800,1409809,14720
2023-10-15,14370,14970,14200,14760,1092343,14790
2023-10-16,14300,14960,14300,14700,2492089,14680
2023-10-17,14950,15200,14500,14800,2890626,15000
2023-10-18,14520,15000,14340,14770,968760,14430
2023-10-21,14470,14980,14310,14740,1128312,14420
2023-10-22,14700,14810,14400,14720,460109,14400
2023-10-23,14770,14770,14150,14650,1372361,14260
2023-10-24,14550,14550,13990,14290,6379809,14010
2023-10-25,14450,14450,13590,14170,2043651,13750
2023-10-28,13590,13630,13470,14030,1656182,13470
2023-10-29,13370,14100,13370,14000,1064123,13750
2023-10-30,13540,14170,13540,13990,1025542,13740
2023-10-31,13820,13990,13520,13970,720875,13710
2023-11-01,14160,14420,14010,14300,8419279,14300
2023-11-04,14500,15000,14320,14690,6333267,14640
2023-11-05,14890,15000,14350,14680,2392003,14550
2023-11-06,14220,14650,14140,14600,1470757,14210
2023-11-07,14530,14800,14200,14580,1910602,14490
2023-11-08,14600,14600,14230,14550,748934,14300
